mean_noise_M,top-100 accuracy,method,D,dataset type
3.0,0.06,MAIC,1,1r
3.0,0.06,MAIC,1,1r
3.0,0.09,MAIC,1,1r
3.0,0.15,MAIC,1,1r
3.0,0.03,MAIC,1,1r
3.0,0.1,MAIC,1,1r
3.0,0.02,MAIC,1,1r
3.0,0.13,MAIC,1,1r
3.0,0.09,MAIC,1,1r
3.0,0.26,MAIC,1,1r
3.0,0.13,MAIC,1,1r
3.0,0.1,MAIC,1,1r
3.0,0.39,MAIC,1,1r
3.0,0.29,MAIC,1,1r
3.0,0.03,MAIC,1,1r
3.0,0.1,MAIC,1,1r
3.0,0.47,MAIC,1,1r
3.0,0.01,MAIC,1,1r
3.0,0.4,MAIC,1,1r
3.0,0.24,MAIC,1,1r
3.0,0.06,MAIC,1,1r
3.0,0.04,MAIC,1,1r
3.0,0.01,MAIC,1,1r
3.0,0.0,MAIC,1,1r
3.0,0.25,MAIC,1,1r
3.0,0.04,MAIC,1,1r
3.0,0.07,MAIC,1,1r
3.0,0.56,MAIC,1,1r
3.0,0.43,MAIC,1,1r
3.0,0.27,MAIC,1,1r
3.0,0.44,MAIC,1,1r
3.0,0.01,MAIC,1,1r
3.0,0.21,MAIC,1,1r
3.0,0.14,MAIC,1,1r
3.0,0.19,MAIC,1,1r
3.0,0.01,MAIC,1,1r
3.0,0.38,MAIC,1,1r
3.0,0.2,MAIC,1,1r
3.0,0.48,MAIC,1,1r
3.0,0.43,MAIC,1,1r
3.0,0.27,MAIC,1,1r
3.0,0.07,MAIC,1,1r
3.0,0.0,MAIC,1,1r
3.0,0.07,MAIC,1,1r
3.0,0.12,MAIC,1,1r
3.0,0.68,MAIC,1,1r
3.0,0.04,MAIC,1,1r
3.0,0.45,MAIC,1,1r
3.0,0.28,MAIC,1,1r
3.0,0.22,MAIC,1,1r
3.0,0.1,MAIC,1,1r
3.0,0.03,MAIC,1,1r
3.0,0.05,MAIC,1,1r
3.0,0.05,MAIC,1,1r
3.0,0.04,MAIC,1,1r
3.0,0.23,MAIC,1,1r
3.0,0.03,MAIC,1,1r
3.0,0.12,MAIC,1,1r
3.0,0.04,MAIC,1,1r
3.0,0.57,MAIC,1,1r
3.0,0.11,MAIC,1,1r
3.0,0.32,MAIC,1,1r
3.0,0.04,MAIC,1,1r
3.0,0.22,MAIC,1,1r
3.0,0.02,MAIC,1,1r
3.0,0.13,MAIC,1,1r
3.0,0.35,MAIC,1,1r
3.0,0.25,MAIC,1,1r
3.0,0.2,MAIC,1,1r
3.0,0.36,MAIC,1,1r
3.0,0.13,MAIC,1,1r
3.0,0.07,MAIC,1,1r
3.0,0.19,MAIC,1,1r
3.0,0.32,MAIC,1,1r
3.0,0.22,MAIC,1,1r
3.0,0.04,MAIC,1,1r
0.5,0.8,rGEO,1,1r
0.5,0.64,rGEO,1,1r
0.5,0.63,rGEO,1,1r
0.5,0.51,rGEO,1,1r
0.5,0.73,rGEO,1,1r
0.5,0.68,rGEO,1,1r
0.5,0.72,rGEO,1,1r
0.5,0.84,rGEO,1,1r
0.5,0.79,rGEO,1,1r
0.5,0.56,rGEO,1,1r
0.5,0.82,rGEO,1,1r
0.5,0.73,rGEO,1,1r
0.5,0.79,rGEO,1,1r
0.5,0.83,rGEO,1,1r
0.5,0.63,rGEO,1,1r
0.5,0.75,rGEO,1,1r
0.5,0.88,rGEO,1,1r
0.5,0.66,rGEO,1,1r
0.5,0.73,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.85,rGEO,1,1r
0.5,0.72,rGEO,1,1r
0.5,0.7,rGEO,1,1r
0.5,0.79,rGEO,1,1r
0.5,0.82,rGEO,1,1r
0.5,0.62,rGEO,1,1r
0.5,0.68,rGEO,1,1r
0.5,0.61,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.76,rGEO,1,1r
0.5,0.74,rGEO,1,1r
0.5,0.7,rGEO,1,1r
0.5,0.55,rGEO,1,1r
0.5,0.86,rGEO,1,1r
0.5,0.78,rGEO,1,1r
0.5,0.75,rGEO,1,1r
0.5,0.75,rGEO,1,1r
0.5,0.84,rGEO,1,1r
0.5,0.8,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.61,rGEO,1,1r
0.5,0.87,rGEO,1,1r
0.5,0.79,rGEO,1,1r
0.5,0.6,rGEO,1,1r
0.5,0.87,rGEO,1,1r
0.5,0.72,rGEO,1,1r
0.5,0.75,rGEO,1,1r
0.5,0.78,rGEO,1,1r
0.5,0.83,rGEO,1,1r
0.5,0.95,rGEO,1,1r
0.5,0.48,rGEO,1,1r
0.5,0.68,rGEO,1,1r
0.5,0.58,rGEO,1,1r
0.5,0.39,rGEO,1,1r
0.5,0.73,rGEO,1,1r
0.5,0.7,rGEO,1,1r
0.5,0.38,rGEO,1,1r
0.5,0.8,rGEO,1,1r
0.5,0.75,rGEO,1,1r
0.5,0.86,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.74,rGEO,1,1r
0.5,0.82,rGEO,1,1r
0.5,0.76,rGEO,1,1r
0.5,0.64,rGEO,1,1r
0.5,0.42,rGEO,1,1r
0.5,0.73,rGEO,1,1r
0.5,0.82,rGEO,1,1r
0.5,0.61,rGEO,1,1r
0.5,0.84,rGEO,1,1r
0.5,0.83,rGEO,1,1r
0.5,0.73,rGEO,1,1r
0.5,0.71,rGEO,1,1r
0.5,0.85,rGEO,1,1r
0.5,0.45,rGEO,1,1r
0.5,0.84,rGEO,1,1r
0.5,0.79,rGEO,1,1r
0.5,0.72,rGEO,1,1r
0.5,0.81,rGEO,1,1r
0.5,0.73,rGEO,1,1r
0.5,0.68,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.71,rGEO,1,1r
0.5,0.84,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.79,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.65,rGEO,1,1r
0.5,0.77,rGEO,1,1r
0.5,0.82,rGEO,1,1r
0.5,0.76,rGEO,1,1r
0.5,0.58,rGEO,1,1r
0.5,0.88,rGEO,1,1r
0.5,0.62,rGEO,1,1r
0.5,0.36,rGEO,1,1r
0.5,0.85,rGEO,1,1r
0.5,0.34,rGEO,1,1r
0.5,0.78,rGEO,1,1r
0.5,0.66,rGEO,1,1r
0.5,0.79,rGEO,1,1r
4.0,0.05,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.54,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.04,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.18,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.19,BARD,1,1m
4.0,0.06,BARD,1,1m
4.0,0.43,BARD,1,1m
4.0,0.37,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.43,BARD,1,1m
4.0,0.11,BARD,1,1m
4.0,0.12,BARD,1,1m
4.0,0.2,BARD,1,1m
4.0,0.07,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.17,BARD,1,1m
4.0,0.04,BARD,1,1m
4.0,0.13,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.11,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.06,BARD,1,1m
4.0,0.14,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.33,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.05,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.09,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.16,BARD,1,1m
4.0,0.09,BARD,1,1m
4.0,0.35,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.06,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.1,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.15,BARD,1,1m
4.0,0.28,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.07,BARD,1,1m
4.0,0.08,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.04,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.04,BARD,1,1m
4.0,0.1,BARD,1,1m
4.0,0.1,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.0,BARD,1,1m
4.0,0.03,BARD,1,1m
4.0,0.12,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.62,BARD,1,1m
4.0,0.07,BARD,1,1m
4.0,0.05,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.39,BARD,1,1m
4.0,0.02,BARD,1,1m
4.0,0.01,BARD,1,1m
4.0,0.05,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.54,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.04,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.18,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.19,BARD,1,1r
4.0,0.06,BARD,1,1r
4.0,0.43,BARD,1,1r
4.0,0.37,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.43,BARD,1,1r
4.0,0.11,BARD,1,1r
4.0,0.12,BARD,1,1r
4.0,0.2,BARD,1,1r
4.0,0.07,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.17,BARD,1,1r
4.0,0.04,BARD,1,1r
4.0,0.13,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.11,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.06,BARD,1,1r
4.0,0.14,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.33,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.05,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.09,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.16,BARD,1,1r
4.0,0.09,BARD,1,1r
4.0,0.35,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.06,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.1,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.15,BARD,1,1r
4.0,0.28,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.07,BARD,1,1r
4.0,0.08,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.04,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.04,BARD,1,1r
4.0,0.1,BARD,1,1r
4.0,0.1,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.0,BARD,1,1r
4.0,0.03,BARD,1,1r
4.0,0.12,BARD,1,1r
4.0,0.01,BARD,1,1r
4.0,0.62,BARD,1,1r
4.0,0.07,BARD,1,1r
4.0,0.05,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.39,BARD,1,1r
4.0,0.02,BARD,1,1r
4.0,0.01,BARD,1,1r
1.0,0.04,BiGNA,1,1m
1.0,0.49,BiGNA,1,1m
1.0,0.05,BiGNA,1,1m
1.0,0.18,BiGNA,1,1m
1.0,0.8,BiGNA,1,1m
1.0,0.23,BiGNA,1,1m
1.0,0.03,BiGNA,1,1m
1.0,0.14,BiGNA,1,1m
1.0,0.73,BiGNA,1,1m
1.0,0.04,BiGNA,1,1m
1.0,0.48,BiGNA,1,1m
1.0,0.62,BiGNA,1,1m
1.0,0.27,BiGNA,1,1m
1.0,0.22,BiGNA,1,1m
1.0,0.14,BiGNA,1,1m
1.0,0.21,BiGNA,1,1m
1.0,0.32,BiGNA,1,1m
1.0,0.56,BiGNA,1,1m
1.0,0.29,BiGNA,1,1m
1.0,0.12,BiGNA,1,1m
1.0,0.49,BiGNA,1,1m
1.0,0.76,BiGNA,1,1m
1.0,0.43,BiGNA,1,1m
1.0,0.48,BiGNA,1,1m
1.0,0.48,BiGNA,1,1m
1.0,0.07,BiGNA,1,1m
1.0,0.08,BiGNA,1,1m
1.0,0.54,BiGNA,1,1m
1.0,0.52,BiGNA,1,1m
1.0,0.06,BiGNA,1,1m
1.0,0.37,BiGNA,1,1m
1.0,0.46,BiGNA,1,1m
1.0,0.66,BiGNA,1,1m
1.0,0.11,BiGNA,1,1m
1.0,0.17,BiGNA,1,1m
1.0,0.22,BiGNA,1,1m
1.0,0.5,BiGNA,1,1m
1.0,0.09,BiGNA,1,1m
1.0,0.37,BiGNA,1,1m
1.0,0.01,BiGNA,1,1m
1.0,0.04,BiGNA,1,1m
1.0,0.11,BiGNA,1,1m
1.0,0.54,BiGNA,1,1m
1.0,0.26,BiGNA,1,1m
1.0,0.5,BiGNA,1,1m
1.0,0.69,BiGNA,1,1m
1.0,0.19,BiGNA,1,1m
1.0,0.1,BiGNA,1,1m
1.0,0.43,BiGNA,1,1m
1.0,0.55,BiGNA,1,1m
1.0,0.0,BiGNA,1,1m
1.0,0.74,BiGNA,1,1m
1.0,0.36,BiGNA,1,1m
1.0,0.05,BiGNA,1,1m
1.0,0.52,BiGNA,1,1m
1.0,0.12,BiGNA,1,1m
1.0,0.08,BiGNA,1,1m
1.0,0.03,BiGNA,1,1m
1.0,0.17,BiGNA,1,1m
1.0,0.2,BiGNA,1,1m
1.0,0.05,BiGNA,1,1m
1.0,0.34,BiGNA,1,1m
1.0,0.0,BiGNA,1,1m
1.0,0.7,BiGNA,1,1m
1.0,0.47,BiGNA,1,1m
1.0,0.25,BiGNA,1,1m
1.0,0.09,BiGNA,1,1m
1.0,0.21,BiGNA,1,1m
1.0,0.09,BiGNA,1,1m
1.0,0.12,BiGNA,1,1m
1.0,0.47,BiGNA,1,1m
1.0,0.01,BiGNA,1,1m
1.0,0.22,BiGNA,1,1m
1.0,0.39,BiGNA,1,1m
1.0,0.25,BiGNA,1,1m
1.0,0.32,BiGNA,1,1m
1.0,0.42,BiGNA,1,1m
1.0,0.03,BiGNA,1,1m
1.0,0.39,BiGNA,1,1m
1.0,0.59,BiGNA,1,1m
1.0,0.08,BiGNA,1,1m
1.0,0.23,BiGNA,1,1m
1.0,0.15,BiGNA,1,1m
1.0,0.35,BiGNA,1,1m
1.0,0.1,BiGNA,1,1m
1.0,0.45,BiGNA,1,1m
1.0,0.25,BiGNA,1,1m
1.0,0.03,BiGNA,1,1m
1.0,0.21,BiGNA,1,1m
1.0,0.56,BiGNA,1,1m
1.0,0.25,BiGNA,1,1m
1.0,0.53,BiGNA,1,1m
1.0,0.84,BiGNA,1,1m
1.0,0.7,BiGNA,1,1m
1.0,0.57,BiGNA,1,1m
1.0,0.45,BiGNA,1,1m
1.0,0.35,BiGNA,1,1m
1.0,0.24,BiGNA,1,1m
1.0,0.59,BiGNA,1,1m
1.0,0.15,BiGNA,1,1m
1.0,0.04,BiGNA,1,1r
1.0,0.49,BiGNA,1,1r
1.0,0.05,BiGNA,1,1r
1.0,0.18,BiGNA,1,1r
1.0,0.8,BiGNA,1,1r
1.0,0.23,BiGNA,1,1r
1.0,0.03,BiGNA,1,1r
1.0,0.14,BiGNA,1,1r
1.0,0.73,BiGNA,1,1r
1.0,0.04,BiGNA,1,1r
1.0,0.48,BiGNA,1,1r
1.0,0.62,BiGNA,1,1r
1.0,0.27,BiGNA,1,1r
1.0,0.22,BiGNA,1,1r
1.0,0.14,BiGNA,1,1r
1.0,0.21,BiGNA,1,1r
1.0,0.32,BiGNA,1,1r
1.0,0.56,BiGNA,1,1r
1.0,0.29,BiGNA,1,1r
1.0,0.12,BiGNA,1,1r
1.0,0.49,BiGNA,1,1r
1.0,0.76,BiGNA,1,1r
1.0,0.43,BiGNA,1,1r
1.0,0.48,BiGNA,1,1r
1.0,0.48,BiGNA,1,1r
1.0,0.07,BiGNA,1,1r
1.0,0.08,BiGNA,1,1r
1.0,0.54,BiGNA,1,1r
1.0,0.52,BiGNA,1,1r
1.0,0.06,BiGNA,1,1r
1.0,0.37,BiGNA,1,1r
1.0,0.46,BiGNA,1,1r
1.0,0.66,BiGNA,1,1r
1.0,0.11,BiGNA,1,1r
1.0,0.17,BiGNA,1,1r
1.0,0.22,BiGNA,1,1r
1.0,0.5,BiGNA,1,1r
1.0,0.09,BiGNA,1,1r
1.0,0.37,BiGNA,1,1r
1.0,0.01,BiGNA,1,1r
1.0,0.04,BiGNA,1,1r
1.0,0.11,BiGNA,1,1r
1.0,0.54,BiGNA,1,1r
1.0,0.26,BiGNA,1,1r
1.0,0.5,BiGNA,1,1r
1.0,0.69,BiGNA,1,1r
1.0,0.19,BiGNA,1,1r
1.0,0.1,BiGNA,1,1r
1.0,0.43,BiGNA,1,1r
1.0,0.55,BiGNA,1,1r
1.0,0.0,BiGNA,1,1r
1.0,0.74,BiGNA,1,1r
1.0,0.36,BiGNA,1,1r
1.0,0.05,BiGNA,1,1r
1.0,0.52,BiGNA,1,1r
1.0,0.12,BiGNA,1,1r
1.0,0.08,BiGNA,1,1r
1.0,0.03,BiGNA,1,1r
1.0,0.17,BiGNA,1,1r
1.0,0.2,BiGNA,1,1r
1.0,0.05,BiGNA,1,1r
1.0,0.34,BiGNA,1,1r
1.0,0.0,BiGNA,1,1r
1.0,0.7,BiGNA,1,1r
1.0,0.47,BiGNA,1,1r
1.0,0.25,BiGNA,1,1r
1.0,0.09,BiGNA,1,1r
1.0,0.21,BiGNA,1,1r
1.0,0.09,BiGNA,1,1r
1.0,0.12,BiGNA,1,1r
1.0,0.47,BiGNA,1,1r
1.0,0.01,BiGNA,1,1r
1.0,0.22,BiGNA,1,1r
1.0,0.39,BiGNA,1,1r
1.0,0.25,BiGNA,1,1r
1.0,0.32,BiGNA,1,1r
1.0,0.42,BiGNA,1,1r
1.0,0.03,BiGNA,1,1r
1.0,0.39,BiGNA,1,1r
1.0,0.59,BiGNA,1,1r
1.0,0.08,BiGNA,1,1r
1.0,0.23,BiGNA,1,1r
1.0,0.15,BiGNA,1,1r
1.0,0.35,BiGNA,1,1r
1.0,0.1,BiGNA,1,1r
1.0,0.45,BiGNA,1,1r
1.0,0.25,BiGNA,1,1r
1.0,0.03,BiGNA,1,1r
1.0,0.21,BiGNA,1,1r
1.0,0.56,BiGNA,1,1r
1.0,0.25,BiGNA,1,1r
1.0,0.53,BiGNA,1,1r
1.0,0.84,BiGNA,1,1r
1.0,0.7,BiGNA,1,1r
1.0,0.57,BiGNA,1,1r
1.0,0.45,BiGNA,1,1r
1.0,0.35,BiGNA,1,1r
1.0,0.24,BiGNA,1,1r
1.0,0.59,BiGNA,1,1r
1.0,0.15,BiGNA,1,1r
1.0,0.42,BIRRA,1,1r
1.0,0.61,BIRRA,1,1r
1.0,0.31,BIRRA,1,1r
1.0,0.6,BIRRA,1,1r
1.0,0.68,BIRRA,1,1r
1.0,0.44,BIRRA,1,1r
1.0,0.18,BIRRA,1,1r
1.0,0.37,BIRRA,1,1r
1.0,0.73,BIRRA,1,1r
1.0,0.3,BIRRA,1,1r
1.0,0.75,BIRRA,1,1r
1.0,0.72,BIRRA,1,1r
1.0,0.53,BIRRA,1,1r
1.0,0.5,BIRRA,1,1r
1.0,0.3,BIRRA,1,1r
1.0,0.53,BIRRA,1,1r
1.0,0.13,BIRRA,1,1r
1.0,0.8,BIRRA,1,1r
1.0,0.55,BIRRA,1,1r
1.0,0.45,BIRRA,1,1r
1.0,0.61,BIRRA,1,1r
1.0,0.59,BIRRA,1,1r
1.0,0.64,BIRRA,1,1r
1.0,0.5,BIRRA,1,1r
1.0,0.43,BIRRA,1,1r
1.0,0.14,BIRRA,1,1r
1.0,0.6,BIRRA,1,1r
1.0,0.52,BIRRA,1,1r
1.0,0.61,BIRRA,1,1r
1.0,0.28,BIRRA,1,1r
1.0,0.61,BIRRA,1,1r
1.0,0.6,BIRRA,1,1r
1.0,0.73,BIRRA,1,1r
1.0,0.67,BIRRA,1,1r
1.0,0.1,BIRRA,1,1r
1.0,0.67,BIRRA,1,1r
1.0,0.72,BIRRA,1,1r
1.0,0.2,BIRRA,1,1r
1.0,0.77,BIRRA,1,1r
1.0,0.52,BIRRA,1,1r
1.0,0.13,BIRRA,1,1r
1.0,0.38,BIRRA,1,1r
1.0,0.72,BIRRA,1,1r
1.0,0.64,BIRRA,1,1r
1.0,0.79,BIRRA,1,1r
1.0,0.54,BIRRA,1,1r
1.0,0.11,BIRRA,1,1r
1.0,0.21,BIRRA,1,1r
1.0,0.31,BIRRA,1,1r
1.0,0.75,BIRRA,1,1r
1.0,0.04,BIRRA,1,1r
1.0,0.55,BIRRA,1,1r
1.0,0.38,BIRRA,1,1r
1.0,0.58,BIRRA,1,1r
1.0,0.72,BIRRA,1,1r
1.0,0.48,BIRRA,1,1r
1.0,0.36,BIRRA,1,1r
1.0,0.05,BIRRA,1,1r
1.0,0.27,BIRRA,1,1r
1.0,0.29,BIRRA,1,1r
1.0,0.7,BIRRA,1,1r
1.0,0.18,BIRRA,1,1r
1.0,0.25,BIRRA,1,1r
1.0,0.75,BIRRA,1,1r
1.0,0.7,BIRRA,1,1r
1.0,0.48,BIRRA,1,1r
1.0,0.33,BIRRA,1,1r
1.0,0.65,BIRRA,1,1r
1.0,0.43,BIRRA,1,1r
1.0,0.08,BIRRA,1,1r
1.0,0.59,BIRRA,1,1r
1.0,0.51,BIRRA,1,1r
1.0,0.36,BIRRA,1,1r
1.0,0.43,BIRRA,1,1r
1.0,0.76,BIRRA,1,1r
1.0,0.19,BIRRA,1,1r
1.0,0.49,BIRRA,1,1r
1.0,0.31,BIRRA,1,1r
1.0,0.58,BIRRA,1,1r
1.0,0.86,BIRRA,1,1r
1.0,0.55,BIRRA,1,1r
1.0,0.41,BIRRA,1,1r
1.0,0.52,BIRRA,1,1r
1.0,0.58,BIRRA,1,1r
1.0,0.36,BIRRA,1,1r
1.0,0.55,BIRRA,1,1r
1.0,0.62,BIRRA,1,1r
1.0,0.24,BIRRA,1,1r
1.0,0.38,BIRRA,1,1r
1.0,0.6,BIRRA,1,1r
1.0,0.54,BIRRA,1,1r
1.0,0.41,BIRRA,1,1r
1.0,0.55,BIRRA,1,1r
1.0,0.63,BIRRA,1,1r
1.0,0.22,BIRRA,1,1r
1.0,0.73,BIRRA,1,1r
1.0,0.59,BIRRA,1,1r
1.0,0.45,BIRRA,1,1r
1.0,0.63,BIRRA,1,1r
1.0,0.44,BIRRA,1,1r
1.0,0.46,MC2,1,1m
1.0,0.65,MC2,1,1m
1.0,0.32,MC2,1,1m
1.0,0.5,MC2,1,1m
1.0,0.8,MC2,1,1m
1.0,0.49,MC2,1,1m
1.0,0.01,MC2,1,1m
1.0,0.4,MC2,1,1m
1.0,0.74,MC2,1,1m
1.0,0.27,MC2,1,1m
1.0,0.69,MC2,1,1m
1.0,0.76,MC2,1,1m
1.0,0.53,MC2,1,1m
1.0,0.42,MC2,1,1m
1.0,0.36,MC2,1,1m
1.0,0.55,MC2,1,1m
1.0,0.08,MC2,1,1m
1.0,0.73,MC2,1,1m
1.0,0.58,MC2,1,1m
1.0,0.52,MC2,1,1m
1.0,0.64,MC2,1,1m
1.0,0.68,MC2,1,1m
1.0,0.64,MC2,1,1m
1.0,0.58,MC2,1,1m
1.0,0.45,MC2,1,1m
1.0,0.26,MC2,1,1m
1.0,0.58,MC2,1,1m
1.0,0.45,MC2,1,1m
1.0,0.62,MC2,1,1m
1.0,0.32,MC2,1,1m
1.0,0.67,MC2,1,1m
1.0,0.5,MC2,1,1m
1.0,0.58,MC2,1,1m
1.0,0.56,MC2,1,1m
1.0,0.12,MC2,1,1m
1.0,0.65,MC2,1,1m
1.0,0.72,MC2,1,1m
1.0,0.26,MC2,1,1m
1.0,0.61,MC2,1,1m
1.0,0.1,MC2,1,1m
1.0,0.15,MC2,1,1m
1.0,0.29,MC2,1,1m
1.0,0.7,MC2,1,1m
1.0,0.66,MC2,1,1m
1.0,0.74,MC2,1,1m
1.0,0.77,MC2,1,1m
1.0,0.24,MC2,1,1m
1.0,0.26,MC2,1,1m
1.0,0.42,MC2,1,1m
1.0,0.56,MC2,1,1m
1.0,0.04,MC2,1,1m
1.0,0.57,MC2,1,1m
1.0,0.42,MC2,1,1m
1.0,0.57,MC2,1,1m
1.0,0.71,MC2,1,1m
1.0,0.54,MC2,1,1m
1.0,0.36,MC2,1,1m
1.0,0.04,MC2,1,1m
1.0,0.37,MC2,1,1m
1.0,0.24,MC2,1,1m
1.0,0.67,MC2,1,1m
1.0,0.17,MC2,1,1m
1.0,0.3,MC2,1,1m
1.0,0.76,MC2,1,1m
1.0,0.75,MC2,1,1m
1.0,0.54,MC2,1,1m
1.0,0.32,MC2,1,1m
1.0,0.64,MC2,1,1m
1.0,0.45,MC2,1,1m
1.0,0.24,MC2,1,1m
1.0,0.89,MC2,1,1m
1.0,0.51,MC2,1,1m
1.0,0.43,MC2,1,1m
1.0,0.29,MC2,1,1m
1.0,0.73,MC2,1,1m
1.0,0.32,MC2,1,1m
1.0,0.56,MC2,1,1m
1.0,0.31,MC2,1,1m
1.0,0.59,MC2,1,1m
1.0,0.81,MC2,1,1m
1.0,0.5,MC2,1,1m
1.0,0.47,MC2,1,1m
1.0,0.49,MC2,1,1m
1.0,0.68,MC2,1,1m
1.0,0.31,MC2,1,1m
1.0,0.51,MC2,1,1m
1.0,0.59,MC2,1,1m
1.0,0.29,MC2,1,1m
1.0,0.33,MC2,1,1m
1.0,0.67,MC2,1,1m
1.0,0.43,MC2,1,1m
1.0,0.63,MC2,1,1m
1.0,0.57,MC2,1,1m
1.0,0.7,MC2,1,1m
1.0,0.34,MC2,1,1m
1.0,0.66,MC2,1,1m
1.0,0.68,MC2,1,1m
1.0,0.5,MC2,1,1m
1.0,0.74,MC2,1,1m
1.0,0.42,MC2,1,1m
